200 500
0 212 513
0 213 630
0 214 753
0 215 364
0 216 910
0 217 581
0 218 928
0 219 37
0 220 2
0 221 598
0 222 331
0 223 791
0 224 50
0 225 225
0 226 95
0 227 825
0 228 162
0 229 777
0 230 364
0 231 244
0 232 613
0 233 31
0 234 872
0 235 177
0 236 75
0 237 620
0 238 939
0 239 314
0 240 393
0 241 352
0 242 157
0 243 764
0 244 627
0 245 467
0 246 553
0 247 130
0 248 921
0 249 514
0 250 516
0 251 682
0 252 277
0 253 512
0 254 746
0 255 773
0 256 950
0 257 260
0 258 709
0 259 491
0 260 443
0 261 843
0 262 817
0 263 374
0 264 76
0 265 154
0 266 156
0 267 3
0 268 912
0 269 963
0 270 17
0 271 320
0 272 831
0 273 673
0 274 236
0 275 56
0 276 535
0 277 882
0 278 71
0 279 451
0 280 114
0 281 111
0 282 414
0 283 438
0 284 775
0 285 897
0 286 400
0 287 818
0 288 463
0 289 527
0 290 928
0 291 960
0 292 126
0 293 125
0 294 122
0 295 494
0 296 489
0 297 493
0 298 881
0 299 335
0 300 730
0 301 273
0 302 626
0 303 702
0 304 546
0 305 647
0 306 568
0 307 263
0 308 171
0 309 296
0 310 22
0 311 475
0 312 820
0 313 376
0 314 776
0 315 57
0 316 228
0 317 733
0 318 290
0 319 583
0 320 834
0 321 394
0 322 77
0 323 386
0 324 598
0 325 836
0 326 682
0 327 991
0 328 725
0 329 784
0 330 581
0 331 884
0 332 376
0 333 104
0 334 913
0 335 144
0 336 304
0 337 592
0 338 133
0 339 738
0 340 4
0 341 442
0 342 756
0 343 298
0 344 923
0 345 445
0 346 483
0 347 135
0 348 897
0 349 795
0 350 873
0 351 340
0 352 501
0 353 79
0 354 51
0 355 473
0 356 823
0 357 47
0 358 432
0 359 196
0 360 956
0 361 547
0 362 855
0 363 220
0 364 751
0 365 132
0 366 399
0 367 74
0 368 895
0 369 613
0 370 855
0 371 994
0 372 686
0 373 120
0 374 804
0 375 660
0 376 22
0 377 41
0 378 392
0 379 420
0 380 198
0 381 474
0 382 294
0 383 510
0 384 567
0 385 365
0 386 629
0 387 701
0 388 289
0 389 67
0 390 577
0 391 651
0 392 382
0 393 369
0 394 296
0 395 452
0 396 905
0 397 395
0 398 252
0 399 486
0 400 357
0 401 789
0 402 291
0 403 758
0 404 994
0 405 14
0 406 569
0 407 427
0 408 597
0 409 567
0 410 856
0 411 225
0 412 391
0 413 349
0 414 772
0 415 259
0 416 526
0 417 999
0 418 253
0 419 348
0 420 113
0 421 948
0 422 410
0 423 321
0 424 888
0 425 206
0 426 228
0 427 397
0 428 637
0 429 849
0 430 358
0 431 589
0 432 875
0 433 681
0 434 345
0 435 769
0 436 832
0 437 390
0 438 29
0 439 194
0 440 492
0 441 50
0 442 277
0 443 513
0 444 426
0 445 568
0 446 582
0 447 168
0 448 715
0 449 498
0 450 885
0 451 6
0 452 622
0 453 124
0 454 743
0 455 258
0 456 85
0 457 312
0 458 19
0 459 646
0 460 620
0 461 841
0 462 751
0 463 990
0 464 854
0 465 443
0 466 624
0 467 809
0 468 381
0 469 502
0 470 148
0 471 891
0 472 931
0 473 680
0 474 602
0 475 80
0 476 290
0 477 757
0 478 579
0 479 219
0 480 503
0 481 636
0 482 236
0 483 631
0 484 896
0 485 868
0 486 107
0 487 159
0 488 298
0 489 363
0 490 805
0 491 858
0 492 599
0 493 330
0 494 35
0 495 819
0 496 567
0 497 336
0 498 571
0 499 946
1 0 296
1 1 499
1 2 155
1 3 473
1 4 457
1 5 465
1 6 247
1 7 541
1 8 295
1 9 513
1 10 484
1 11 476
1 12 90
1 13 276
1 14 20
1 15 906
1 16 382
1 17 48
1 18 527
1 19 677
1 20 798
1 21 742
1 22 464
1 23 98
1 24 905
1 25 343
1 26 563
1 27 146
1 28 541
1 29 676
1 30 496
1 31 708
1 32 716
1 33 389
1 34 640
1 35 546
1 36 833
1 37 42
1 38 848
1 39 691
1 40 970
1 41 997
1 42 197
1 43 155
1 44 620
1 45 878
1 46 496
1 47 471
1 48 327
1 49 989
1 50 515
1 51 920
1 52 399
1 53 823
1 54 775
1 55 482
1 56 741
1 57 477
1 58 17
1 59 735
1 60 941
1 61 615
1 62 939
1 63 482
1 64 658
1 65 661
1 66 132
1 67 307
1 68 757
1 69 698
1 70 314
1 71 129
1 72 740
1 73 688
1 74 116
1 75 566
1 76 921
1 77 953
1 78 127
1 79 354
1 80 546
1 81 170
1 82 746
1 83 834
1 84 780
1 85 738
1 86 948
1 87 717
1 88 469
1 89 601
1 90 977
1 91 803
1 92 947
1 93 624
1 94 799
1 95 430
1 96 841
1 97 116
1 98 256
1 99 93
1 100 838
1 101 805
1 102 503
1 103 197
1 104 118
1 105 345
1 106 383
1 107 713
1 108 900
1 109 827
1 110 119
1 111 664
1 112 685
1 113 926
1 114 282
1 115 921
1 116 669
1 117 972
1 118 975
1 119 602
1 120 818
1 121 590
1 122 941
1 123 696
1 124 611
1 125 13
1 126 758
1 127 191
1 128 387
1 129 744
1 130 66
1 131 587
1 132 541
1 133 180
1 134 862
1 135 652
1 136 298
1 137 248
1 138 112
1 139 116
1 140 744
1 141 457
1 142 664
1 143 401
1 144 194
1 145 162
1 146 197
1 147 914
1 148 425
1 149 719
1 150 529
1 151 696
1 152 412
1 153 241
1 154 382
1 155 229
1 156 690
1 157 160
1 158 332
1 159 957
1 160 55
1 161 400
1 162 185
1 163 876
1 164 845
1 165 578
1 166 593
1 167 551
1 168 916
1 169 842
1 170 692
1 171 138
1 172 484
1 173 371
1 174 573
1 175 423
1 176 266
1 177 241
1 178 715
1 179 479
1 180 907
1 181 939
1 182 523
1 183 354
1 184 951
1 185 145
1 186 468
1 187 511
1 188 991
1 189 805
1 190 910
1 191 385
1 192 708
1 193 510
1 194 19
1 195 429
1 196 541
1 197 518
1 198 608
1 199 503
1 200 244
1 201 388
1 202 91
1 203 336
1 204 224
1 205 403
1 206 37
1 207 197
1 208 933
1 209 895
1 210 425
1 211 903
1 212 439
1 213 991
1 214 685
1 215 103
1 216 46
1 217 743
1 218 623
1 219 61
1 220 221
1 221 380
1 222 437
1 223 99
1 224 112
1 225 155
1 226 480
1 227 534
1 228 896
1 229 703
1 230 772
1 231 817
1 232 457
1 233 362
1 234 776
1 235 560
1 236 826
1 237 565
1 238 931
1 239 933
1 240 393
1 241 3
1 242 751
1 243 602
1 244 941
1 245 139
1 246 985
1 247 528
1 248 765
1 249 849
1 250 535
1 251 726
1 252 472
1 253 970
1 254 395
1 255 240
1 256 135
1 257 267
1 258 563
1 259 692
1 260 597
1 261 697
1 262 374
1 263 175
1 264 404
1 265 435
1 266 853
1 267 552
1 268 316
1 269 975
1 270 576
1 271 275
1 272 261
1 273 447
1 274 625
1 275 813
1 276 513
1 277 883
1 278 992
1 279 808
1 280 898
1 281 942
1 282 593
1 283 683
1 284 655
1 285 854
1 286 247
1 287 9
1 288 261
1 289 138
1 290 647
1 291 66
1 292 208
1 293 157
1 294 247
1 295 310
1 296 292
1 297 852
1 298 782
1 299 637
1 300 758
1 301 469
1 302 731
1 303 684
1 304 30
1 305 454
1 306 604
1 307 637
1 308 650
1 309 224
1 310 50
1 311 351
1 312 227
1 313 508
1 314 746
1 315 583
1 316 607
1 317 377
1 318 227
1 319 53
1 320 400
1 321 670
1 322 840
1 323 655
1 324 3
1 325 928
1 326 142
1 327 214
1 328 145
1 329 43
1 330 816
1 331 994
1 332 476
1 333 840
1 334 329
1 335 914
1 336 332
1 337 650
1 338 722
1 339 110
1 340 392
1 341 891
1 342 484
1 343 645
1 344 528
1 345 84
1 346 106
1 347 88
1 348 1000
1 349 780
1 350 733
1 351 934
1 352 74
1 353 232
1 354 407
1 355 881
1 356 499
1 357 901
1 358 541
1 359 441
1 360 828
1 361 407
1 362 905
1 363 704
1 364 816
1 365 931
1 366 461
1 367 588
1 368 475
1 369 820
1 370 362
1 371 373
1 372 945
1 373 226
1 374 86
1 375 421
1 376 688
1 377 230
1 378 60
1 379 474
1 380 538
1 381 143
1 382 222
1 383 749
1 384 463
1 385 393
1 386 951
1 387 339
1 388 681
1 389 201
1 390 748
1 391 713
1 392 800
1 393 227
1 394 447
1 395 546
1 396 920
1 397 99
1 398 331
1 399 453
1 400 518
1 401 299
1 402 859
1 403 513
1 404 441
1 405 598
1 406 581
1 407 902
1 408 146
1 409 298
1 410 434
1 411 899
1 412 981
1 413 116
1 414 238
1 415 778
1 416 975
1 417 847
1 418 430
1 419 385
1 420 42
1 421 200
1 422 61
1 423 685
1 424 872
1 425 805
1 426 380
1 427 284
1 428 684
1 429 695
1 430 90
1 431 72
1 432 382
1 433 11
1 434 734
1 435 676
1 436 117
1 437 910
1 438 502
1 439 966
1 440 750
1 441 131
1 442 153
1 443 201
1 444 625
1 445 144
1 446 115
1 447 19
1 448 968
1 449 205
1 450 825
1 451 895
1 452 828
1 453 201
1 454 988
1 455 482
1 456 685
1 457 865
1 458 274
1 459 131
1 460 964
1 461 948
1 462 507
1 463 356
1 464 635
1 465 345
1 466 581
1 467 497
1 468 411
1 469 279
1 470 188
1 471 641
1 472 979
1 473 280
1 474 166
1 475 927
1 476 969
1 477 72
1 478 98
1 479 854
1 480 58
1 481 305
1 482 221
1 483 989
1 484 28
1 485 129
1 486 32
1 487 969
1 488 429
1 489 679
1 490 766
1 491 154
1 492 953
1 493 573
1 494 707
1 495 912
1 496 914
1 497 730
1 498 893
1 499 237
2 0 692
2 1 245
2 2 342
2 3 934
2 4 286
2 5 907
2 6 592
2 7 614
2 8 281
2 9 273
2 10 641
2 11 787
2 12 937
2 13 566
2 14 937
2 15 615
2 16 100
2 17 450
2 18 413
2 19 533
2 20 692
2 21 215
2 22 520
2 23 925
2 24 450
2 25 853
2 26 560
2 27 83
2 28 731
2 29 64
2 30 352
2 31 831
2 32 477
2 33 485
2 34 820
2 35 35
2 36 122
2 37 537
2 38 187
2 39 792
2 40 795
2 41 290
2 42 428
2 43 851
2 44 129
2 45 107
2 46 196
2 47 381
2 48 220
2 49 147
2 50 467
2 51 570
2 52 375
2 53 443
2 54 968
2 55 922
2 56 824
2 57 625
2 58 21
2 59 128
2 60 551
2 61 920
2 62 232
2 63 267
2 64 775
2 65 333
2 66 59
2 67 225
2 68 755
2 69 374
2 70 348
2 71 712
2 72 626
2 73 121
2 74 557
2 75 679
2 76 816
2 77 500
2 78 106
2 79 540
2 80 511
2 81 348
2 82 237
2 83 344
2 84 470
2 85 96
2 86 289
2 87 25
2 88 118
2 89 936
2 90 846
2 91 580
2 92 505
2 93 369
2 94 474
2 95 14
2 96 382
2 97 917
2 98 418
2 99 705
2 100 265
2 101 98
2 102 51
2 103 397
2 104 932
2 105 248
2 106 952
2 107 404
2 108 340
2 109 311
2 110 668
2 111 853
2 112 375
2 113 791
2 114 556
2 115 523
2 116 258
2 117 936
2 118 90
2 119 544
2 120 482
2 121 674
2 122 646
2 123 910
2 124 49
2 125 335
2 126 658
2 127 385
2 128 675
2 129 959
2 130 300
2 131 870
2 132 517
2 133 371
2 134 811
2 135 274
2 136 910
2 137 500
2 138 81
2 139 924
2 140 385
2 141 23
2 142 106
2 143 60
2 144 185
2 145 652
2 146 632
2 147 990
2 148 339
2 149 88
2 150 903
2 151 167
2 152 770
2 153 726
2 154 957
2 155 636
2 156 377
2 157 426
2 158 198
2 159 382
2 160 167
2 161 162
2 162 319
2 163 723
2 164 140
2 165 942
2 166 290
2 167 202
2 168 870
2 169 199
2 170 597
2 171 890
2 172 294
2 173 1000
2 174 816
2 175 607
2 176 122
2 177 861
2 178 948
2 179 172
2 180 625
2 181 682
2 182 38
2 183 162
2 184 135
2 185 182
2 186 452
2 187 194
2 188 478
2 189 14
2 190 621
2 191 484
2 192 167
2 193 108
2 194 427
2 195 598
2 196 306
2 197 410
2 198 625
2 199 576
2 200 997
2 201 733
2 202 555
2 203 645
2 204 184
2 205 141
2 206 868
2 207 700
2 208 750
2 209 739
2 210 767
2 211 912
2 212 211
2 213 270
2 214 561
2 215 85
2 216 695
2 217 789
2 218 317
2 219 500
2 220 808
2 221 551
2 222 206
2 223 550
2 224 911
2 225 276
2 226 865
2 227 647
2 228 375
2 229 620
2 230 312
2 231 464
2 232 999
2 233 974
2 234 116
2 235 179
2 236 524
2 237 942
2 238 411
2 239 207
2 240 9
2 241 713
2 242 502
2 243 661
2 244 343
2 245 504
2 246 793
2 247 981
2 248 205
2 249 851
2 250 178
2 251 871
2 252 537
2 253 126
2 254 31
2 255 766
2 256 86
2 257 725
2 258 753
2 259 387
2 260 812
2 261 455
2 262 991
2 263 666
2 264 864
2 265 24
2 266 880
2 267 745
2 268 5
2 269 660
2 270 519
2 271 133
2 272 640
2 273 470
2 274 109
2 275 249
2 276 685
2 277 433
2 278 742
2 279 281
2 280 739
2 281 232
2 282 22
2 283 559
2 284 201
2 285 291
2 286 895
2 287 703
2 288 539
2 289 982
2 290 278
2 291 878
2 292 270
2 293 723
2 294 361
2 295 901
2 296 827
2 297 420
2 298 360
2 299 131
2 300 448
2 301 166
2 302 373
2 303 295
2 304 896
2 305 792
2 306 913
2 307 35
2 308 743
2 309 780
2 310 191
2 311 265
2 312 273
2 313 102
2 314 580
2 315 672
2 316 296
2 317 972
2 318 746
2 319 987
2 320 802
2 321 399
2 322 673
2 323 26
2 324 662
2 325 107
2 326 232
2 327 403
2 328 854
2 329 578
2 330 832
2 331 819
2 332 750
2 333 467
2 334 699
2 335 749
2 336 735
2 337 222
2 338 567
2 339 836
2 340 490
2 341 67
2 342 727
2 343 859
2 344 971
2 345 107
2 346 785
2 347 804
2 348 439
2 349 792
2 350 32
2 351 980
2 352 344
2 353 937
2 354 470
2 355 341
2 356 190
2 357 87
2 358 183
2 359 264
2 360 774
2 361 350
2 362 318
2 363 888
2 364 686
2 365 601
2 366 314
2 367 191
2 368 237
2 369 476
2 370 478
2 371 252
2 372 264
2 373 670
2 374 506
2 375 343
2 376 420
2 377 411
2 378 72
2 379 831
2 380 271
2 381 586
2 382 631
2 383 507
2 384 380
2 385 181
2 386 483
2 387 948
2 388 913
2 389 956
2 390 803
2 391 62
2 392 327
2 393 575
2 394 561
2 395 679
2 396 490
2 397 825
2 398 748
2 399 938
2 400 430
2 401 825
2 402 209
2 403 905
2 404 828
2 405 562
2 406 53
2 407 15
2 408 431
2 409 75
2 410 870
2 411 345
2 412 876
2 413 325
2 414 128
2 415 893
2 416 99
2 417 135
2 418 101
2 419 199
2 420 59
2 421 804
2 422 577
2 423 460
2 424 202
2 425 627
2 426 644
2 427 53
2 428 814
2 429 163
2 430 894
2 431 332
2 432 654
2 433 820
2 434 37
2 435 323
2 436 692
2 437 288
2 438 325
2 439 330
2 440 688
2 441 185
2 442 175
2 443 99
2 444 209
2 445 105
2 446 559
2 447 713
2 448 257
2 449 479
2 450 414
2 451 225
2 452 475
2 453 887
2 454 54
2 455 932
2 456 230
2 457 30
2 458 13
2 459 743
2 460 583
2 461 557
2 462 614
2 463 954
2 464 403
2 465 790
2 466 892
2 467 439
2 468 732
2 469 960
2 470 975
2 471 143
2 472 501
2 473 563
2 474 267
2 475 975
2 476 76
2 477 12
2 478 64
2 479 743
2 480 677
2 481 99
2 482 433
2 483 896
2 484 617
2 485 326
2 486 263
2 487 727
2 488 677
2 489 859
2 490 305
2 491 563
2 492 506
2 493 39
2 494 484
2 495 788
2 496 138
2 497 321
2 498 625
2 499 106
3 0 889
3 1 93
3 2 462
3 3 142
3 4 356
3 5 878
3 6 228
3 7 951
3 8 700
3 9 899
3 10 937
3 11 284
3 12 903
3 13 541
3 14 123
3 15 934
3 16 586
3 17 143
3 18 23
3 19 947
3 20 978
3 21 521
3 22 494
3 23 714
3 24 546
3 25 827
3 26 364
3 27 481
3 28 23
3 29 34
3 30 621
3 31 199
3 32 827
3 33 240
3 34 516
3 35 109
3 36 840
3 37 675
3 38 678
3 39 376
3 40 305
3 41 154
3 42 597
3 43 849
3 44 856
3 45 21
3 46 826
3 47 706
3 48 814
3 49 138
3 50 359
3 51 34
3 52 976
3 53 984
3 54 962
3 55 785
3 56 845
3 57 105
3 58 756
3 59 628
3 60 570
3 61 429
3 62 695
3 63 583
3 64 229
3 65 179
3 66 655
3 67 215
3 68 901
3 69 515
3 70 785
3 71 232
3 72 469
3 73 428
3 74 600
3 75 409
3 76 463
3 77 677
3 78 611
3 79 394
3 80 585
3 81 263
3 82 302
3 83 64
3 84 407
3 85 202
3 86 885
3 87 729
3 88 82
3 89 494
3 90 361
3 91 268
3 92 819
3 93 402
3 94 184
3 95 287
3 96 717
3 97 301
3 98 87
3 99 623
3 100 560
3 101 941
3 102 113
3 103 132
3 104 896
3 105 277
3 106 912
3 107 422
3 108 120
3 109 440
3 110 488
3 111 251
3 112 661
3 113 792
3 114 69
3 115 159
3 116 929
3 117 20
3 118 242
3 119 11
3 120 874
3 121 844
3 122 463
3 123 821
3 124 340
3 125 897
3 126 542
3 127 9
3 128 726
3 129 178
3 130 201
3 131 634
3 132 240
3 133 262
3 134 451
3 135 538
3 136 688
3 137 956
3 138 543
3 139 191
3 140 700
3 141 43
3 142 618
3 143 526
3 144 593
3 145 205
3 146 435
3 147 148
3 148 947
3 149 153
3 150 43
3 151 5
3 152 911
3 153 393
3 154 826
3 155 115
3 156 860
3 157 407
3 158 635
3 159 987
3 160 82
3 161 926
3 162 923
3 163 51
3 164 939
3 165 372
3 166 664
3 167 45
3 168 567
3 169 813
3 170 402
3 171 903
3 172 113
3 173 716
3 174 496
3 175 2
3 176 622
3 177 581
3 178 218
3 179 123
3 180 91
3 181 90
3 182 550
3 183 982
3 184 842
3 185 302
3 186 693
3 187 960
3 188 358
3 189 996
3 190 624
3 191 185
3 192 968
3 193 230
3 194 568
3 195 419
3 196 560
3 197 518
3 198 233
3 199 344
3 200 350
3 201 509
3 202 6
3 203 395
3 204 367
3 205 705
3 206 26
3 207 830
3 208 185
3 209 321
3 210 711
3 211 36
3 212 984
3 213 847
3 214 314
3 215 131
3 216 179
3 217 472
3 218 977
3 219 509
3 220 223
3 221 549
3 222 663
3 223 329
3 224 159
3 225 979
3 226 255
3 227 4
3 228 509
3 229 543
3 230 715
3 231 861
3 232 738
3 233 858
3 234 783
3 235 962
3 236 636
3 237 314
3 238 304
3 239 217
3 240 399
3 241 30
3 242 203
3 243 29
3 244 687
3 245 881
3 246 224
3 247 706
3 248 689
3 249 540
3 250 670
3 251 141
3 252 635
3 253 324
3 254 744
3 255 90
3 256 463
3 257 729
3 258 520
3 259 621
3 260 381
3 261 691
3 262 952
3 263 615
3 264 936
3 265 415
3 266 994
3 267 668
3 268 55
3 269 961
3 270 783
3 271 503
3 272 333
3 273 23
3 274 284
3 275 295
3 276 133
3 277 330
3 278 675
3 279 177
3 280 801
3 281 187
3 282 361
3 283 349
3 284 459
3 285 795
3 286 651
3 287 996
3 288 150
3 289 796
3 290 596
3 291 133
3 292 64
3 293 319
3 294 363
3 295 158
3 296 101
3 297 12
3 298 508
3 299 648
3 300 395
3 301 318
3 302 452
3 303 764
3 304 17
3 305 863
3 306 493
3 307 845
3 308 380
3 309 609
3 310 596
3 311 714
3 312 511
3 313 679
3 314 619
3 315 160
3 316 559
3 317 470
3 318 108
3 319 299
3 320 582
3 321 627
3 322 669
3 323 870
3 324 451
3 325 184
3 326 1
3 327 557
3 328 533
3 329 588
3 330 234
3 331 522
3 332 437
3 333 531
3 334 748
3 335 553
3 336 200
3 337 313
3 338 400
3 339 619
3 340 296
3 341 736
3 342 931
3 343 787
3 344 690
3 345 798
3 346 923
3 347 39
3 348 590
3 349 832
3 350 577
3 351 368
3 352 587
3 353 445
3 354 977
3 355 133
3 356 902
3 357 538
3 358 462
3 359 880
3 360 139
3 361 44
3 362 795
3 363 647
3 364 909
3 365 439
3 366 191
3 367 203
3 368 598
3 369 710
3 370 997
3 371 524
3 372 611
3 373 951
3 374 667
3 375 609
3 376 443
3 377 330
3 378 283
3 379 812
3 380 610
3 381 137
3 382 699
3 383 670
3 384 268
3 385 805
3 386 40
3 387 99
3 388 958
3 389 225
3 390 926
3 391 784
3 392 162
3 393 267
3 394 110
3 395 268
3 396 628
3 397 605
3 398 316
3 399 859
3 400 722
3 401 328
3 402 61
3 403 439
3 404 75
3 405 739
3 406 773
3 407 626
3 408 993
3 409 416
3 410 329
3 411 633
3 412 428
3 413 559
3 414 713
3 415 410
3 416 661
3 417 920
3 418 169
3 419 498
3 420 219
3 421 628
3 422 17
3 423 161
3 424 669
3 425 391
3 426 488
3 427 1
3 428 941
3 429 29
3 430 418
3 431 35
3 432 329
3 433 274
3 434 675
3 435 921
3 436 908
3 437 984
3 438 646
3 439 548
3 440 314
3 441 6
3 442 473
3 443 624
3 444 596
3 445 40
3 446 387
3 447 606
3 448 512
3 449 976
3 450 718
3 451 867
3 452 333
3 453 762
3 454 391
3 455 972
3 456 904
3 457 607
3 458 188
3 459 917
3 460 565
3 461 22
3 462 396
3 463 734
3 464 157
3 465 463
3 466 232
3 467 408
3 468 724
3 469 628
3 470 228
3 471 324
3 472 182
3 473 634
3 474 153
3 475 667
3 476 636
3 477 68
3 478 836
3 479 556
3 480 511
3 481 131
3 482 617
3 483 891
3 484 112
3 485 234
3 486 281
3 487 505
3 488 144
3 489 91
3 490 774
3 491 526
3 492 608
3 493 357
3 494 73
3 495 941
3 496 603
3 497 801
3 498 299
3 499 837
4 0 122
4 1 959
4 2 735
4 3 538
4 4 139
4 5 89
4 6 227
4 7 311
4 8 848
4 9 89
4 10 926
4 11 158
4 12 306
4 13 754
4 14 720
4 15 637
4 16 312
4 17 278
4 18 71
4 19 373
4 20 856
4 21 217
4 22 822
4 23 50
4 24 312
4 25 62
4 26 624
4 27 309
4 28 482
4 29 279
4 30 427
4 31 678
4 32 439
4 33 460
4 34 136
4 35 923
4 36 531
4 37 742
4 38 94
4 39 511
4 40 827
4 41 864
4 42 927
4 43 224
4 44 873
4 45 27
4 46 579
4 47 500
4 48 902
4 49 46
4 50 634
4 51 389
4 52 915
4 53 273
4 54 745
4 55 860
4 56 200
4 57 596
4 58 609
4 59 889
4 60 877
4 61 637
4 62 751
4 63 435
4 64 520
4 65 115
4 66 38
4 67 30
4 68 579
4 69 567
4 70 690
4 71 170
4 72 808
4 73 14
4 74 107
4 75 727
4 76 239
4 77 995
4 78 676
4 79 283
4 80 52
4 81 990
4 82 545
4 83 292
4 84 650
4 85 661
4 86 439
4 87 505
4 88 702
4 89 223
4 90 625
4 91 579
4 92 497
4 93 374
4 94 565
4 95 154
4 96 707
4 97 42
4 98 555
4 99 422
4 100 517
4 101 759
4 102 491
4 103 724
4 104 737
4 105 637
4 106 682
4 107 70
4 108 260
4 109 753
4 110 803
4 111 679
4 112 649
4 113 303
4 114 101
4 115 806
4 116 606
4 117 406
4 118 222
4 119 149
4 120 421
4 121 817
4 122 529
4 123 309
4 124 395
4 125 1000
4 126 903
4 127 436
4 128 650
4 129 655
4 130 22
4 131 418
4 132 877
4 133 709
4 134 274
4 135 658
4 136 945
4 137 858
4 138 337
4 139 708
4 140 401
4 141 709
4 142 24
4 143 286
4 144 178
4 145 603
4 146 723
4 147 145
4 148 445
4 149 817
4 150 118
4 151 830
4 152 799
4 153 886
4 154 703
4 155 684
4 156 267
4 157 921
4 158 406
4 159 775
4 160 327
4 161 360
4 162 412
4 163 3
4 164 199
4 165 560
4 166 263
4 167 745
4 168 521
4 169 507
4 170 698
4 171 896
4 172 13
4 173 585
4 174 769
4 175 530
4 176 535
4 177 759
4 178 241
4 179 388
4 180 704
4 181 829
4 182 205
4 183 627
4 184 602
4 185 437
4 186 814
4 187 697
4 188 512
4 189 849
4 190 451
4 191 793
4 192 972
4 193 444
4 194 720
4 195 27
4 196 704
4 197 766
4 198 398
4 199 874
4 200 298
4 201 310
4 202 271
4 203 658
4 204 700
4 205 899
4 206 824
4 207 736
4 208 547
4 209 729
4 210 784
4 211 850
4 212 952
4 213 522
4 214 838
4 215 879
4 216 790
4 217 664
4 218 597
4 219 322
4 220 167
4 221 742
4 222 544
4 223 802
4 224 862
4 225 398
4 226 605
4 227 224
4 228 135
4 229 689
4 230 634
4 231 437
4 232 577
4 233 12
4 234 588
4 235 896
4 236 267
4 237 657
4 238 972
4 239 751
4 240 835
4 241 804
4 242 174
4 243 111
4 244 699
4 245 552
4 246 673
4 247 964
4 248 894
4 249 419
4 250 74
4 251 554
4 252 334
4 253 3
4 254 25
4 255 854
4 256 161
4 257 258
4 258 44
4 259 43
4 260 935
4 261 908
4 262 244
4 263 754
4 264 74
4 265 674
4 266 429
4 267 267
4 268 14
4 269 884
4 270 296
4 271 805
4 272 525
4 273 550
4 274 363
4 275 799
4 276 733
4 277 721
4 278 900
4 279 92
4 280 318
4 281 954
4 282 965
4 283 251
4 284 698
4 285 211
4 286 867
4 287 310
4 288 964
4 289 88
4 290 742
4 291 483
4 292 336
4 293 559
4 294 587
4 295 901
4 296 919
4 297 393
4 298 220
4 299 741
4 300 132
4 301 589
4 302 498
4 303 81
4 304 761
4 305 828
4 306 732
4 307 517
4 308 370
4 309 635
4 310 323
4 311 824
4 312 894
4 313 422
4 314 653
4 315 389
4 316 761
4 317 781
4 318 668
4 319 289
4 320 554
4 321 704
4 322 679
4 323 788
4 324 750
4 325 245
4 326 136
4 327 365
4 328 99
4 329 803
4 330 742
